pull_request_id,pr_src_title
268710,docs: guide: Add build system information
258243,net: eth: Remove old IPv6 interface identifier address
255786,kconfiglib: Add dependency loop detection
260938,"bluetooth: controller: Document more of memq, mfifo"
213571,sensors:am2320: add support for AM2320
269541,Bluetooth: Host: Add SMP bt_smp_get_pairing_peer_info
255313,drivers: can: Add can support for stm32L4
260044,Extend util.h with macros for conditional code generation
253910,tests: kernel: userspace: Add some more tests to userspace protection tests
209255,HTTP server basic authentication support
253983,native: nrf52 changes to HAL to support running on simulated HW
260622,usb: Add remote wakeup support
267931,doc: release notes updates
209578,cc32xx watchdog support
264133,kernel: Add device linking API
259163,samples: usb: hid-mouse: multiple buttons
269304,logging: Remove long interrupt locking when immediate mode is used.
270070,boards: mec1501modular: Enable additional drivers for modular MEC1501
264463,logging: add frontend API and calls
209779,Make k_delayed_work_cancel cancel pending work
213775,Bluetooth: controller: Implement missing commands required by EBQ
260473,Upstep LittlevGL to version 5.3
209419,HTTP server monitor
254492,tests: add tests to validate interrupt features
263997,Support for SARA U2 modems
255955,Logger process trigger
267524,samples: net: echo-server: Add support for multiple listeners
261142,lis2dw12: add Single/Double Tap triggers
273707,drivers: crypto: add driver for nRF ECB
269371,nrf_rtc_timer: fix for announcement starvation
209860,MAINTAINERS: update file and generate patterns for CODEOWNER file
257665,fs: fat_fs: Implement fs_rename API
264990,make compilation with xcc work again (fix issue #17095)
255704,uart: Add basic RS485 mode support
256983,boards: arm: nrf: Update supported features
263801,drivers: counter: Extend set channel alarm flags (late-to-set)
254583,Arch arm secure fault handler implementation cm23 and rework
263622,add k_usleep() API for microsecond-resolution sleeps
263683,Add k_usleep() for microsecond thread sleeps.
266914,subsys: testsuite: make tc_util overridable
268024,Bluetooth: Mesh: Persistent storage of Virtual Addresses
254044,pinmux: sam0: add a pinmux driver for the SAM0 series
254541,tests: irq_lock: add test to validate irq_lock
214751,arm: implement API to validate user buffer
260488,shell: Add macros for creating conditional commands
268400,samples: boards: nrf91: add nrfx sample
254767, mimxrt1050_evk: Add config to select code linking location
266214,rework newlib directory prioritization to fix include processing for non-Zephyr toolchains
214424,multi_thread_blinky sample for 96b_carbon
267635,Bluetooth: Mesh: Persistent storage of Virtual Addresses
209475,boards: provide Nucleo-64 F334R8 development board's documentation
265222,soc: arm: st_stm32: add STM32F437XI
214504,timer: xtensa_sys_timer: Tickless Kernel Implementation for Xtensa
257863,subsys: console/tty: Refactor to introduce POSIX-like read/write API
256573,doc: add ability to generate PDF
258219,Add DTS support for NXP Kinetis TRNG/RNGA
273137,TCP memory leak fixes
213856,[RFC] Split large TCP segments
266464,[Backport v1.14-branch] C++: fix builds with non-Zephyr toolchain
209772,Additional flash partitions
257167,slave connection parameters updated fixes
213911,Qemu x86 dts support
255939,Implement net_context locking
269243,samples: sensor: lps22hh: add standalone sample
256387,Add functions to select network interface according to destination IP address
264135,doc: document python build scripts
215080,drivers: spi_ll_stm32: Enable SPI driver for F1 family
265920,Bt shell improvements
264770,doc: fix doxygen INPUT path; brand html output
264731,tests: kernel: submit a simple test for zero-latency irqs
265254,Enable PWM on STM32WB
258487,cmake: Fix python version detection
214441,boards: nucleo board documentation
214042,doc: add contributing non-Apache2.0 docs
255909,tests: net: lib: coap: Added new functions to improve code coverage
213952,Bluetooth: controller: Fix hang on directed adv timeout
254722,test: mbox_usage: add legacy test case for mailbox
214107,Ieee802154 changes required for sub-ghz support
256256,doc: prepare for read_the_docs theme change
214054,Make event notifiers able to pass info to listeners
263619,samples: add ADXL362 sensor sample application
268513,Add support for ARM architected timer
213542,Fixup ARM MPU to use opaque types / Rebase of #500
209789,boards: doc: Add ESP32 documentation
265161,Enable SPI on STM32WB
253963,"dts: arm: st: Add Flash Controller Nodes for STM32{F0,F4,L4}"
258545,spi: sam: Specify pinmux for chipselect via Kconfig
269332,doc: add recent documentation writing features
261913,boards/x86: initial ACRN skeleton board support
272788,Bluetooth: controller: ticker stop at absolute tick
268301,Kconfig option for enabling USB device.
255505,SMP scheduler fixups
263708,NXP: Add I2C support for Kinetis KE1xF SoC and TWR-KE18F development board
272856,net: openthread: Implement energy scan 
264799,[Backport v1.14-branch] Bluetooth: Fix GAP/IDLE/NAMP/BV-01-C
209123,Bluetooth: controller: Scan Request Notifications
267094,cmake: xtensa: use SoC name in path to toolchain
214430,WIP: service: Added ping service
257887,Bluetooth: L2CAP: Extend channel accept callback return codes
263727,sensor: apd9960: improve proximity configuration
254666,doc: Bluetooth: Rework Controller doc
264128,libc: add strerror() to minimal libc
214466,[In Progress] feature: Porting mcuboot to Cortex-M0 with no VTOR support
214010,WIP: Bluetooth: controller: Extended Advertising with Aux PDUs
256069,Add full-speed USB OTG HS support
255921,Add `CLOCK_REALTIME` to Posix
261203,soc: nxp_imx: rt1064: Ethernet bringup
209037,Bluetooth: controller: Scan Request Notifications
255946,Misc gPTP changes part 2
265088,posix: Add headers related to BSD Sockets API
257528,drivers: wifi: simplelink: Implement offloaded getaddrinfo()
269546,doc: releases: Document major driver changes in 2.1 release note
268712,Hardening tool
255019,Out of tree driver
269077,tests: Add test for MetaIRQ preemption of cooperative thread
255496,Renew DHCPv4 address if network connectivity is restored
261604,logging: add backend for xtensa simulator
273586,drivers: sensor: ENS210: add single shot mode
268165,Revisit TCP connection establishment
261832,zephyr: mitigate bounds check bypass vulnerabilities in syscalls
256550,net: LLDP: Add RX API
254001,doc: user mode overview documentation
267318,[TOPIC-GPIO]: Introduce helper functions for irq flags
267967,Add Low speed connector support for 96Boards IE boards
273772,logging: enhanced support of external logsystems
261119,Add CoAP high-level description
259711,Issue8758 migrate nRF sw pwm config to dt
273733,logging: enhanced support of external logsystems
209218,Bluetooth: shell: Add GATT write cmd throughput measurement
256020,samples: mesh/onoff_level_lighting_vnd_app: upgrade to pass PTS test
259457,shell: Improve handling of log messages
270472,Fix SMP races with thread swap and abort
256013,samples: mesh/onoff_level_lighting_vnd_app: upgrade to pass PTS
268114,samples: sensor: lps22hb: add sample
268604,kernel: irq: Add support for dynamic direct IRQs
268484,armv8-m: making full SRAM run-time partitioning (MPU gap filling) optional
263599,Arch arm float impl disable
268515,cmake: use x86_64 toolchain to build 32-bit targets
266725,arc: interrupts: Explain return from interrupt to cooperative thread
255049,USB: webusb: Add MS-OS descriptors for compatible IDs
266349,lib/timeutil: fix const correctness and remove undefined behavior
256939,Bluetooth:  GATT: Allow discover all procedure
266693,Make irq_is_enabled() to work on intel_s1000 with multi-level interrupts
263040,Strip VLAN tag from Rx frames
272159,drivers: ieee802154: Add RX improvements
209246,xtensa: support multiple toolchain versions
254295,[RFC][DNM]samples: bluetooth: nRF51: peripheral with battery level
209070,Add buffered output support to console subsystem.
255998,doc: tests: Add test description and doxygen groups in timer
254150,watchdog: adding driver for the nrf52 family
254235,Enabling SPI ports on some nucleos
254634,doc: subsystem: Settings subsystem documentation
256123,Add malloc() and related functions to minimal libc
213637,samples: net: sockets: Add READMEs for echo/echo_async samples
264021,mcumgr: move Kconfig to main tree
261581,wip: Simulated 3-axis accelerometer driver for new sensor API
209120,samples: net: mqtt_publisher: Add the relevant prj files
272072,LVGL: Add native_posix input driver 
259164,tty: Support unbuffered operation to extend usecase coverage
267070,scripts: edtlib: Make order irrelevant when including multiple files
254897,samples: bluetooth: Add Apple iBeacon demo application
272043,soc: atmel: samv71: Add spi pinmap
267552,tests: tracing: add tests for tracing features
260611,doc: Add MQTT high-level description
262347,doc: documentation of flash_area and flash_map
209743,frdm_kw41z: Add pyocd target
269505,[RFC] [DNM] Make giving back L2CAP credit O(1) time operation
253856,native: native_posix doc improvements
256108,Add NATIVE_EXIT_TASK hooks
258904,ext: hal: nordic: Import soc/nrfx_coredep.h from nrfx 1.3.1
256485,Features/net pkt append memset2
272616,PPP negotiation changes
258975,UP_squared: Booting Zephyr over network
263887,Corrrupted close sector test
254554,tests: kernel: alert: Add testcases
257183, boards: mimxrt1050_evk: Enable lpuart3 for bluetooth hci
259576,Added dummy display driver
270412,Bluetooth: Controller: Add unit test of SW privacy feature
259502,"bluetooth: controller: Document mem, memq, util"
264796,tests: kernel: add simple ramfunc test
265909,power: enhance device power management
267354,boards: shields: Add X-NUCLEO-IDB05A1
261927,userspace: add additional script documentation
267588,release: 1.14.1: add list of fixed bugs
214539,net: tcp: Parse and store send MSS
262915,Bluetooth: GATT: Add support for Read Using Characteristic UUID
257091,nfc: nfc tag api
270808,Fix K_FOREVER timout handling in UART Async API
215060,Bluetooth: tester: Add Mesh Network Received event
265884,fs/nvs: operate on filled up storage bugfixes
260626,samples: mesh: enable SMP service for DFU [v1.14.0 milestone]
268104,Add SPI and RTC support for 96Boards Wistrio
262589,doc: dev_process: Add description about GH labels usage
253893,Shell enhancements and support for standalone commands
259038,Log drop notification
254259,led_strip: add a APA102 driver.
268372,MCP2515 improve performance
256520,net: if: Lower ram usage for IP address lifetime handling
262586,doc: Development process enhancements
255124,lib: rbtree: Add RB_FOR_EACH macro for iterative enumeration
257783,Add test appplication enabling various platform and subsystem shell modules
209237,arm: core: mpu: Add core support to NXP MPU
257519,net: arp: Add support for receiving gratuitous ARP request
255538,arch: arc: refactor the arc stack check support
209378,JSON: fix-ups and additional helper macros
255261,stm32: add supports for configure MCO when startup
269806,modules: support tests/samples/boards in modules
256348,tests: protection: Add description and doxygen group
254422,tests: kernel: Add a test to verify early sleep
214335,Bluetooth: Add basic host-side support for HCI vendor extensions
254960,susbsys: settings: optimized fcb compression for deleted entry
254263,tests: add test for device class/API
269440,Fix build intel_s1000_crb samples with XCC
272486, net: mqtt: Add write message handler
273544,Added Get RSSI and signals
253926,samples: net: add put and post methods to coap
213993,DO NOT MERGE: experiments: ESP32 multiprocessing
261394,sphinx-moderncmakedomain DEMO: convert .cmake comments to html
254413,kernel: introduce initial stack randomization
268725,drivers: pwm: add PWM shell
209215,arm: soc: nordic nRF52: Add MPU support
264205,Enable STM32WB I2C
254390,arch: arm: SecureFault Handling for Cortex-M33
267710,Extend printk with custom argument getter which is used by the logger
213551,Bluetooth: controller: Enhanced connection complete
261949,Network zperf sample fixes
254946,tests: subsys: settings: Add FCB-beckend initialization test
257430,clang-format: add support for clang-format
258762,doc: Add secure sockets documentation
256866,ext: hal: nordic: Update nrfx to version 1.2.0
265556,[Backport v1.14-branch] code coverage: lib/os/fdtable.c
265615,[Backport v1.14-branch] tests: fdtable: add tests
213732,Bluetooth: ipsp: Add detailed instructions
256268,Add get_config to the ethernet API
264541,Arch arm rework thread arch macros and stack info
265434,code coverage: lib/os/fdtable.c
269856,docs: mec15xxevb assy6853 updated set up manual
269431,doc: Document stable API change procedure
209697,scripts: updated spelling.txt file
213840,doc: update release notes for v1.9
268799,github: Add support for using github workflow labeler
263969,Add LaunchPad connector
263520,Backport west build --pristine to 1.14
254128,LwM2M: add data validation callback and set transport binding of server object as read-writable
213601,Bluetooth: controller: LE Directed Advertising Report
214281,add user thread support to Ztest and add K_INHERIT_PERMS
209686,Quark d2000 dts
214403,drivers: net: loopback: Network loopback interface driver
264565,assorted fixes to tests/kernel/sched/schedule_api
269508,soc: nrf: basic power management for nrf53 and nrf91
268805,Gh label
260475,drivers: hwinfo: Add drivers for NXP SoC
259987,Enable ethernet on MIMXRT1020-EVK
214862,drivers: add a corrected (and faster) version of CRC16/CCITT
209875,Bluetooth: controller: Implement Read/Write Auth Payload timeout
255804,supports using jlink debugging and downloading on stm32 socs
270077,samples: sensor: adt7420: correct devicetree and improve sample
262675,USB: check MPS depending on USB speed and endpoint type (Fix Coverity issues #14977)
254067,Bluetooth: Mesh: Add support for OOB info and URI in provisioning data
267082,shields: add generic shield for SSD1306 based 128x32 display
266231,Add LiteX PRBS random number generator driver
214028,drivers: random: Add nRF5 random number generator driver
261795,Set/Get non-blocking mode via fcntl() on cc3220sf_launchxl
267037,SOC: Boards: NXP: Enable ethernet for mimxrt1060_evk
256011,samples: nrf52: Ignore messages with prohibited parameters
209189,test aio : Add support for for Quark_se family processors.
261371,"Kconfig: Add missing symbols NRFX_UARTE[2,3] and SPI_3_NRF_SPIS"
255898,802.1Qav settings support
265685,Add storage partitions to gecko boards
213803,tests: random: Add random number generator driver test case
272510,kernel: work: Return error if timeout cannot be aborted
214861,Device tree support for minnowboard
209097,json: don't copy strings while escaping
261080,Network interface documentation enhancements
268887,boards: olimexino_stm32: Enable CAN support for this board
273939,arch: isr: Update z_isr_install for multi-level interrupts
256874,[DNM][RFC] dts: Get SoC from dts and not from kconfig generated autoconfig.h
265462,Bluetooth: controller: split: Fix missing data len update event
255663,arch: arc: use top of isr stack as exception stack and bug fixes
253891,doc: Document the new native Windows dev environment
214812,RFC: doc: Add some getting_started with Docker
269767,drivers: clock_control: Extend API with request/release
256377,Add generic network L2 flags
214893,Bluetooth: Mesh: IV Update & Key Refresh fixes & testing helpers
263882,tests/fs/nvs: GC full round test
209101,tests:kernel: added tests for v1.8
255158,net: tcp: expose some TCP helper functions
255004,subsys: usb: class: hid: Add Out interrupt endpoint
272897,crc: Add crc8 implementation and tests
262536,Add missing system calls for ADC driver subsystem
215108,drivers: entropy: stm32: extend support to L4 and prevent compilation when not supported
260587,net: sockets: Add gethostname() call
266700,boards: shields: Add X-NUCLEO-IDB05A1
256572,kernel: k_poll: Introduce separate status for cancelled events
209222,MPS2 Selftest
257871,coccinelle: Add script to remove redundant semicolon
264944,Enable STM32WB ADC
214052,Cmake port issm
272218,"[DNM] ignore this, just getting a sanitycheck"
209723,Bluetooth: GATT: Rework Service Changed indications
258355,"kernel: Add a ""nocache"" read-write memory section"
258244,power: Add API's to lock/unlock System PM states
261579,x86: mitigate Lazy FP vulnerability
214491,sample: Basic Thread Demo
266689,West 0.6.1 docs
256332,tests: pipe: Enhance tests to improve code coverage
209069,samples: Add sample application for sensor HTS221
213984,Cmake increase kconfig support
255170,dts: riscv32: riscv32-qemu: Add device tree support
257177,logging: Add mechanism for logging in headers
273732,net: mqtt: Several bugfixes
264354,Musca b1 mhu support
262946,net: Check device driver API pointer
255199,dts: xtensa: esp32: Add device tree support.
259967,doc: update doc guidelines
255021,doc: document best practices for main.c suite declaration
215093,Updates for board nrf51_blenano
209080,boards: arduino_due: Added DTS to the Arduino Due.
254964,tests: mem_protect: Add memory domain test cases
214906,Add device tree support for galileo board
267466,GPIO fixes and enhancements for Musca
258160,Add support to generate PWM info from DT/PWM LEDs
262962,Drivers: ARM: SysTick: investigate errors and apply fixes
270481,tests: arch: arm: interrupt: add test-case for user mode IRQ locking
209047,"kernel: queue, fifo: Add cancel_wait operation."
273255,Support for mqtt publisher in network scripts
209626,Update board documentation for Qemu based configurations
273336,ci: use GH actions on 1.14 branch
264923,[Backport v1.14-branch] net-mgmt event needs length of info element
256205,tests: posix: improve pthread_key test
209672,net: change enc28j60 to new SPI API
255654,drivers: eth: gmac: Fix cache support for SAM GMAC
209148,dts: mps2_an385: Initial device tree support
272921,Bluetooth: controller: legacy: Fix missing first conn event
273949,Add network PM statistics
254714,net: sockets: Check for errors from dns_get_addr_info
258119, boards: Introduce frdm_kw41z ble controller shield
266067,Support connected UDP socket in sendmsg
209319,ZoAP null pointer access fix
264229,drivers: nrf: Add power management to nrf TWIM peripheral.
263001,"[Backport v1.14-branch] Add pristine options to ""west build"" and the config"
263181,net: openthread: Allow parents to handle sleepy end devices correctly
254735,boards: sam_e70_xplained: Enable userspace
264591,[Backport v1.14-branch] Backport sched test fixes
262934,"Add pristine options to ""west build"" and the config"
254948,arch: arm: builtin stack guard feature (for Non-Secure state)
256085,Fix to *printf handling for floating point numbers
213786,drivers: uart: Add testcase for uart in polling mode
214254,Bluetooth: btp: Add initial commands for Mesh service
256088,LwM2M subsys changes prior to bootstrap support
270401,dts: arm: st: h7: stm32h753.dtsi
268795,Support for direct dynamic IRQs in nRF devices
267527,Bluetooth: Keys: add key displacement feature for key storage.
269503,Boards: Nordic: PWM: Add missing PWM LEDs to device trees
213812,IPv6 multicast group monitor support
259116,Fixing gPTP sample app documentation
254064,cmake: dts: Allow multiple overlay files
263646,net: sockets: implement getsockname function
213714,Bluetooth: VS: First 2 commands
209361,Bluetooth: controller: Restrict enc to 1M 27 bytes PDU on nRF51
214950,cmake: Add LANG-aware versions to the zephyr_get_* API
213574,drivers: i2c_ll_stm32_v1: Fix TX and RX operations
264746,Add CAN support for FRDM-K64F board
258369,boards: arm: nrf52840_pca10059: update dts and overlay
255585,Bluetooth: controller: Add Tx Power Kconfig option
273698,devicetree: add DT_COMPAT_ON_BUS()
209110,boards: arduino_due: Added DTS to the Arduino Due.
256744,tests: Add kernel/sched/deadline test for EDF validation
258916,drivers: entropy: pseudo entropy from device id
209384,Bluetooth: shell: Add controller's ticker shell module
272244,samples: bluetooth: add missing VEGABoard overlays
263128,cmake: Split out board listing from usage
259771,Shell extend meta keys
272558,pthread: add setname/getname extension functions
214926,Add SPI support for nucleo_f091rc board
272288,scripts/requirements: Split out doc requirements into their own file
258912,tests: benchmark: time measurement for  pending queue operations
254924,"Revert dts: Add led nodes to nxp boards, refactor mcux gpio driver to use dts"
256094,samples: net: wpanusb: cleanup configs and documentation
209826,samples: cdc_acm: add README.rst and use Arduino 101 as default board
268356,timer: sam0_rtc_timer: Add support for SAME54
255608,Removing the need for always rebuild
261221,west: commands: build: Specify source dir without a flag
261934,Error handling in simplelink_sockets.c
261445,MISRAfication: remove stack allocation & recursion
268393,arch: arc: necessary fixes for smp
267717,Test arm thread swap extend to cortex m0
262726,"usb:  fix coverity issues, fix ecm class, alternative to #14977"
254675,add system calls for certain C library console functions
260502,"drivers: ssd1673: add DT properties for config registers, add SSD1608 support"
254937,doc: Document Zephyr's Kconfig configuration scheme
268076,doc: genrest: Support customizing the description on index pages
269967,net: lwm2m: add optional timestamp resources to some IPSO objects
260242,drivers/interrupt_controller: stm32: Use LL API
268742,soc: silabs_exx32: Enable mpu on efr32mg soc
260659,doc: fix incremental build by fixing doxygen output mtime
266030,dts: Add support for io-channel properties
214154,cmake: add missing subsystems and fix board support
264709,kernel: improve coverage for kernel/userspace.c
264776,[Backport v1.14-branch] 1.14 userspace backports coverage
256806,tests: cmsis_rtos_v1: Add additional test scenarios for signal
214180,k_object_access API adjustments
209404,NET changes to v1.8
255646,subsys: console: Factor out fifo-based console input abstraction
262188,DFU: progresive image erase
272041,drivers: spi: sam: Add support to sam4e soc
214093,arch: arm: add initial support for CONFIG_USERSPACE
261106, soc: silabs: add support for setting low power states
213690,Bluetooth: VS: Fill the Vendor-Specific header with the spec
259156,samples: net: zperf: Support existing IP
256589,boards: nios2: qemu_nios2: Add board documentation
263113,uart: native_posix: Add support for another serial port
209325,doc: add interrupt implementation details
209193,net: context: Call send_cb for TCP after ACK is received
263481, soc: riscv32: Move rv32m1 memory definitions to dts
213760,Misc net-app API fixes
272564,tests: drivers: uart: config api
254822,RFC: samples: usb: webusb: Add MS-OS descriptors for compatible IDs
255735,kconfig: Fail in CI if Kconfig files reference undefined symbols
264643,dts: Add concept of sub-nodes to YAML and generator
257204,samples: net: sockets: Update docs with TLS information
256460,tests: FIFO: Add description and RTM links
269484,LPC55xxx flash driver
262234,Improve test harness ability to track test runs in  samples/drivers/soc_flash_nrf/ and  samples/subsys/power/device_pm
254388,Miscellaneous net fixes
263700, soc: cc13x2_cc26x2: support setting CCFG values via Kconfig
273225,"dts: nxp: kinetis: Update nxp,kinetis-gpio binding for port connection"
254199,Native: entropy device/driver for native_posix
259356,Issue8758 migrate nRF sensor temp config to dts
209793,Skeleton for vendor HCI commands
269579,[TOPIC-GPIO] update flags to support output initialization to a logic level
270586,Added support for BGR565 to display API
259756,Generate DT_<COMPAT>_<INSTANCE>_<PROP> defines
213523,net: sockets: Add docs for BSD Sockets compatible API.
259826,Enable Bluetooth host on i.MX RT 1020/1060 boards
254597,doc: application: Add Eclipse debugging section
260850,Various STM32 flash related testing additions
258612,Fix secure sockets after FD table introduction
214057,arch: arm: support for stm32f446xx processor
262888,riscv32: move memory definitions to dts
273465,scripts: tests: sanitycheck: Add basic foundation for sanitycheck testsuite
265627,Bluetooth: Host: Find by type should accept 128bit UUIDs
258591,I2S subsystem fixes & enhancements
213822,doc: update release notes for v1.9
260754,Flash Map: add shell command to list flash areas
261491,drivers: spi: nRF SPI add control of MISO pin pull
214489,net: context: Make sure we honor timeout when waiting data
255298,arch: x86: Allow disabling speculative store bypass
266644,doc: west: add instructions for moving to west and troubleshooting
214766,doc: expand system call documentation
264941,drivers: can: stm32: Remove STM CAN_Init
272772,Bluetooth: tester: Fix 3 GAP qualification tests
257326,Atmel sam gpio dts enhancements.
262957,Only start the network interface during init if needed
214991,Cleanup and De-centralize CMakeLists.txt in subsys/net/<ip/lib>
267146,soc: nxp_lpc: Enable mpu on the lpc54114 m4 core
213737,Doc: LwM2M changes
256101,ext: mcux: Add a script to import new versions of mcux
209127,arm: dts: Add DTS support for SAME70 SoC
259759,[DNM] cmake: dts: Extract #defines from root & SoC DTS compatible
258774,Add STM32L433 dtsi file
258164,drivers: lsm303dlhc_accel: added support for setting sampling frequency
264108,modules: move module kconfig to main tree
258091,Check loopback IPv6 address when receiving packet
214734,arm: Enable the ARM MPU on the NXP i.MX RT SoC and board
270963,Misc IPv6 neighbor fixes when using VLANs
260667,driver: eth: gmac: scale down the TX path
259594,extend dlist to detect unlinked nodes and avoid double-remove bugs
267492,[TOPIC-GPIO] drivers: stellaris: update to use new GPIO API
258185,ext: lib: mgmt: mcumgr: update to latest master
263180, ext: nrfx: Reserve PPI channels and groups used by pwm_nrf5_sw driver and Bluetooth controller
264286,drivers: clock_control: API extension proposal
255892,Misc gPTP changes part 1
256243,Log module fixes
268317,[TOPIC-GPIO] drivers: mmio32: update to use new GPIO API
255976,lib: json: add helper macro for array of array
259198,samples: drivers: i2c: I2C scanner
254587,x86: runtime stack trace reporting
268953,"[RFC] spi: Add API support for DDR, Dual, Quad and Octal modes"
214711,Fix EMSK EM7D makefile and introduce new defconfigs
